depth,ioi_vanilla,ioi_ig,greater-than_vanilla,greater-than_ig,gender-bias_vanilla,gender-bias_ig,sva_vanilla,sva_ig,fact-retrieval-comma_vanilla,fact-retrieval-comma_ig,hypernymy-comma_vanilla,hypernymy-comma_ig
300,0.8198240399360657,0.820559561252594,0.8509512543678284,0.7125993371009827,0.9307857155799866,0.7858110666275024,0.8837674856185913,0.8090078830718994,0.7848003506660461,0.7070684432983398,0.8372582197189331,0.7995794415473938
301,0.8200804591178894,0.820625901222229,0.851060152053833,0.7124283313751221,0.930850088596344,0.7856727838516235,0.8839550614356995,0.8090905547142029,0.7849302887916565,0.7070924639701843,0.8373463153839111,0.7996603846549988
302,0.8203363418579102,0.8206825256347656,0.8511805534362793,0.7122512459754944,0.9309036731719971,0.7855381965637207,0.8841419219970703,0.8091744184494019,0.7850503921508789,0.7071083784103394,0.8374463319778442,0.799742579460144
303,0.8205916285514832,0.8207297921180725,0.8513122200965881,0.7120681405067444,0.9309573769569397,0.785407304763794,0.8843173384666443,0.8092595934867859,0.7851824760437012,0.7071274518966675,0.8375471830368042,0.79981529712677
304,0.8208355903625488,0.8207676410675049,0.8514442443847656,0.7118790149688721,0.9310113787651062,0.7852799892425537,0.8845030069351196,0.8093460202217102,0.7853049039840698,0.7071495056152344,0.8376379013061523,0.7998894453048706
305,0.8210790157318115,0.8208070993423462,0.8515766263008118,0.7116842269897461,0.9310656189918518,0.78515625,0.8846882581710815,0.8094228506088257,0.7854176163673401,0.7071744203567505,0.8377187848091125,0.7999650835990906
306,0.8213112950325012,0.8208479285240173,0.851719856262207,0.7114943861961365,0.9311093688011169,0.785036027431488,0.8848729133605957,0.8095009326934814,0.7855314612388611,0.7072022557258606,0.83778977394104,0.8000314235687256
307,0.8215326070785522,0.8209009766578674,0.8518739342689514,0.7112988233566284,0.9311533570289612,0.7849192023277283,0.8850569128990173,0.809580385684967,0.7856464982032776,0.7072435021400452,0.8378620147705078,0.80009925365448
308,0.8217536807060242,0.8209448456764221,0.8520280718803406,0.7110977172851562,0.9312082529067993,0.7848058342933655,0.8852403163909912,0.8096505403518677,0.7857626676559448,0.7072769403457642,0.837924599647522,0.800157904624939
309,0.821963906288147,0.8209797143936157,0.8521823287010193,0.71089106798172,0.9312527775764465,0.7846853733062744,0.8854126930236816,0.8097113966941833,0.7858694791793823,0.7073235511779785,0.8379883170127869,0.8002181649208069
310,0.822174072265625,0.8210265040397644,0.852336585521698,0.7106791138648987,0.9313080906867981,0.7845682501792908,0.8855846524238586,0.8097841739654541,0.7859775424003601,0.7073623538017273,0.8380530476570129,0.8002798557281494
311,0.8223839402198792,0.8210643529891968,0.8524909019470215,0.7104616761207581,0.9313532114028931,0.7844545245170593,0.8857561349868774,0.8098684549331665,0.7860866785049438,0.7074141502380371,0.838108479976654,0.8003430366516113
312,0.8225833177566528,0.8211036920547485,0.8526349067687988,0.7102494239807129,0.9313985109329224,0.7843543887138367,0.8859270811080933,0.8099539875984192,0.7861970067024231,0.7074786424636841,0.8381547927856445,0.8003974556922913
313,0.8227725028991699,0.8211342096328735,0.8527689576148987,0.7100421786308289,0.9314441680908203,0.7842574119567871,0.8860975503921509,0.8100405931472778,0.7863084673881531,0.7075455784797668,0.8381921648979187,0.8004636168479919
314,0.8229616284370422,0.8211562037467957,0.852893054485321,0.7098296284675598,0.9314799904823303,0.7841736078262329,0.8862574696540833,0.8101282715797424,0.786421000957489,0.7076249718666077,0.8382307887077332,0.8005209565162659
315,0.8231507539749146,0.8211796879768372,0.853017270565033,0.7096220850944519,0.9315161108970642,0.7840827703475952,0.8864068984985352,0.8102170825004578,0.7865245938301086,0.70770663022995,0.8382706642150879,0.8005697131156921
316,0.8233399391174316,0.8212147951126099,0.8531519174575806,0.7094093561172485,0.931552529335022,0.7839949131011963,0.8865660429000854,0.8103169202804565,0.7866393327713013,0.7077904343605042,0.8383218050003052,0.800619900226593
317,0.8235290050506592,0.821251392364502,0.85329669713974,0.709191620349884,0.9315993189811707,0.7839001417160034,0.8867248892784119,0.810417652130127,0.7867551445960999,0.7078663110733032,0.8383740782737732,0.8006816506385803
318,0.8237081170082092,0.8212795853614807,0.853431761264801,0.7089886665344238,0.9316462874412537,0.7838084101676941,0.8868932127952576,0.8105194568634033,0.7868818640708923,0.7079346179962158,0.8384274840354919,0.800754725933075
319,0.8238972425460815,0.8213091492652893,0.8535571694374084,0.7087904810905457,0.9316935539245605,0.7837195992469788,0.8870512843132019,0.8106220960617065,0.7870192527770996,0.7080050110816956,0.8384819626808167,0.8008289337158203
320,0.8240764737129211,0.8213499784469604,0.8536826968193054,0.7085872292518616,0.9317408800125122,0.7836337685585022,0.8871992230415344,0.8107158541679382,0.7871477007865906,0.7080678939819336,0.8385373950004578,0.8009045720100403
321,0.8242557048797607,0.8213824033737183,0.8538182377815247,0.7083790302276611,0.9317788481712341,0.7835507988929749,0.8873564600944519,0.8108106255531311,0.787277102470398,0.7081428170204163,0.8385843634605408,0.8009715676307678
322,0.824444591999054,0.8214163184165955,0.8539443016052246,0.7081658840179443,0.9318171143531799,0.7834610342979431,0.8875037431716919,0.8108965754508972,0.7874072790145874,0.7082197070121765,0.838632345199585,0.8010303378105164
323,0.8246335387229919,0.8214612007141113,0.8540706038475037,0.7079671025276184,0.9318461418151855,0.783383846282959,0.8876507878303528,0.8109931945800781,0.7875382304191589,0.7083083391189575,0.8386814594268799,0.8010807633399963
324,0.8248318433761597,0.8215073943138123,0.8542066216468811,0.7077634334564209,0.9318849444389343,0.7833094000816345,0.8877975344657898,0.8110907077789307,0.7876794934272766,0.708389401435852,0.8387220501899719,0.8011422753334045
325,0.8250299692153931,0.8215547800064087,0.8543428182601929,0.7075549364089966,0.931933581829071,0.783237636089325,0.8879439830780029,0.8111891746520996,0.7878121137619019,0.7084724307060242,0.8387638926506042,0.8011955618858337
326,0.8252279758453369,0.8216034770011902,0.8544790744781494,0.7073510885238647,0.9319730401039124,0.7831591963768005,0.8880994319915771,0.8112978339195251,0.7879548668861389,0.7085574865341187,0.8388068079948425,0.8012408018112183
327,0.8254257440567017,0.821653425693512,0.8546061515808105,0.7071424722671509,0.932003378868103,0.7830834984779358,0.8882452845573425,0.8114073276519775,0.7880890369415283,0.7086445093154907,0.8388602137565613,0.8012968897819519
328,0.8256140947341919,0.8217045664787292,0.8547241687774658,0.7069292068481445,0.9320247769355774,0.7830105423927307,0.8884000778198242,0.811508297920227,0.7882238030433655,0.708733320236206,0.8389145731925964,0.801354169845581
329,0.825811505317688,0.8217568397521973,0.8548423647880554,0.7067205905914307,0.9320558905601501,0.7829402685165405,0.8885638117790222,0.8116101026535034,0.7883594036102295,0.7088241577148438,0.8389792442321777,0.8014129400253296
330,0.8259996175765991,0.8218011260032654,0.8549607992172241,0.7065165638923645,0.9320873022079468,0.7828633785247803,0.8887270092964172,0.8117126226425171,0.7884957194328308,0.7089167237281799,0.8390447497367859,0.8014820218086243
331,0.8261966705322266,0.821846604347229,0.8550794720649719,0.7063079476356506,0.9321190118789673,0.7827891707420349,0.888889729976654,0.8118159770965576,0.788623571395874,0.7090112566947937,0.839102029800415,0.8015525937080383
332,0.8263936042785645,0.8218932747840881,0.8551893830299377,0.7060948014259338,0.9321511387825012,0.7827177047729492,0.8890520334243774,0.8119109869003296,0.7887430787086487,0.7090983986854553,0.8391602039337158,0.8016240000724792
333,0.8265812397003174,0.8219411969184875,0.8552905917167664,0.7058772444725037,0.9321835041046143,0.7826396822929382,0.8892138600349426,0.812006950378418,0.7888634204864502,0.7091963887214661,0.8392103910446167,0.8016875982284546
334,0.8267688155174255,0.821999192237854,0.8553921580314636,0.7056552171707153,0.932216227054596,0.7825643420219421,0.8893662691116333,0.8121036291122437,0.788975715637207,0.7092872262001038,0.839261531829834,0.8017435669898987
335,0.8269562125205994,0.8220582604408264,0.8554852604866028,0.7054378390312195,0.9322493076324463,0.7824916839599609,0.8895183801651001,0.812201201915741,0.7890977263450623,0.7093708515167236,0.8393047451972961,0.8018097281455994
336,0.8271435499191284,0.8221182823181152,0.8555787205696106,0.7052161693572998,0.9322915077209473,0.7824215888977051,0.8896788358688354,0.8122994303703308,0.7892294526100159,0.7094475030899048,0.839357852935791,0.8018680810928345
337,0.8273306488990784,0.8221707344055176,0.8556638956069946,0.7049902677536011,0.9323251247406006,0.782345175743103,0.8898477554321289,0.8123985528945923,0.7893617153167725,0.7095171809196472,0.8394030928611755,0.8019189238548279
338,0.8275263905525208,0.8222241997718811,0.8557407855987549,0.7047601938247681,0.9323590397834778,0.7822713255882263,0.8900160789489746,0.8124983906745911,0.7894859313964844,0.7095887660980225,0.8394492864608765,0.8019621968269348
339,0.8277305960655212,0.8222786784172058,0.8558183312416077,0.704534649848938,0.9323931932449341,0.7822000980377197,0.8901838660240173,0.8125990033149719,0.7896109223365784,0.7096536159515381,0.8394877910614014,0.8020156621932983
340,0.8279258012771606,0.8223342895507812,0.8558963537216187,0.704322338104248,0.932427704334259,0.7821313142776489,0.8903511762619019,0.8126917481422424,0.7897367477416992,0.7097203731536865,0.8395360708236694,0.8020615577697754
341,0.8281123042106628,0.8223908543586731,0.855966329574585,0.704114556312561,0.9324624538421631,0.7820650339126587,0.890509307384491,0.8127852082252502,0.789863109588623,0.7097804546356201,0.8395766019821167,0.8021002411842346
342,0.8283071517944336,0.822439968585968,0.8560454845428467,0.7039109468460083,0.932497501373291,0.782001256942749,0.8906670212745667,0.8128880858421326,0.7899816036224365,0.7098425030708313,0.839609682559967,0.802131712436676
343,0.8285101652145386,0.822498619556427,0.8561251163482666,0.7037032246589661,0.9325243234634399,0.7819398045539856,0.8908243179321289,0.8130001425743103,0.7901009917259216,0.7098979353904724,0.8396438360214233,0.802164614200592
344,0.8287129998207092,0.8225669264793396,0.8562139272689819,0.7034997940063477,0.9325514435768127,0.7818723320960999,0.8909725546836853,0.8131042122840881,0.7902294397354126,0.7099469900131226,0.839678943157196,0.802190363407135
345,0.828923761844635,0.8226358890533447,0.8563029170036316,0.7032922506332397,0.9325872659683228,0.7818073034286499,0.8911205530166626,0.8132174611091614,0.7903586626052856,0.7099895477294922,0.8397151231765747,0.8022177219390869
346,0.8291425108909607,0.8227057456970215,0.8563925623893738,0.7030804753303528,0.9326234459877014,0.7817445397377014,0.8912681341171265,0.8133230209350586,0.7904883623123169,0.7100257873535156,0.8397523760795593,0.8022379875183105
347,0.8293525576591492,0.8227681517601013,0.8564824461936951,0.7028648853302002,0.9326597452163696,0.7816842198371887,0.891423761844635,0.813429057598114,0.7906105518341064,0.7100558876991272,0.8397906422615051,0.8022680878639221
348,0.8295621275901794,0.8228233456611633,0.8565728068351746,0.7026535272598267,0.9326964020729065,0.7816262245178223,0.8915706872940063,0.8135358691215515,0.790733277797699,0.7100880742073059,0.8398381471633911,0.8022995591163635
349,0.8297713994979858,0.8228794932365417,0.8566635847091675,0.7024381756782532,0.9327332377433777,0.7815622687339783,0.8917171359062195,0.813651442527771,0.790848433971405,0.7101224064826965,0.8398866057395935,0.8023324012756348
350,0.8299720883369446,0.822936475276947,0.8567466735839844,0.7022271156311035,0.9327784776687622,0.7815006971359253,0.8918632864952087,0.8137675523757935,0.7909725308418274,0.7101588249206543,0.8399358987808228,0.8023664951324463
351,0.8301723599433899,0.8230027556419373,0.8568219542503357,0.7020283937454224,0.9328157901763916,0.7814332842826843,0.8920089602470398,0.8138922452926636,0.7910891771316528,0.7101891040802002,0.8399779200553894,0.8024019598960876
352,0.8303642272949219,0.8230696320533752,0.8568978905677795,0.7018337845802307,0.9328451752662659,0.7813680768013,0.8921462893486023,0.8140173554420471,0.7912145853042603,0.710221529006958,0.8400129079818726,0.8024387359619141
353,0.8305558562278748,0.8231294751167297,0.8569662570953369,0.7016432285308838,0.9328749775886536,0.7813053131103516,0.8922833204269409,0.814134955406189,0.7913405895233154,0.7102639675140381,0.8400487899780273,0.8024767637252808
354,0.8307552933692932,0.8231821656227112,0.8570271134376526,0.701456606388092,0.9329049587249756,0.7812447547912598,0.8924120664596558,0.8142451047897339,0.7914592623710632,0.7103163003921509,0.8400856256484985,0.8025161027908325
355,0.8309542536735535,0.8232359290122986,0.8570886850357056,0.7012661099433899,0.9329352378845215,0.781186580657959,0.8925326466560364,0.814355731010437,0.7915785312652588,0.7103785276412964,0.8401234745979309,0.802556574344635
356,0.8311529159545898,0.8232906460762024,0.8571587204933167,0.701071560382843,0.9329738020896912,0.781122624874115,0.8926450610160828,0.8144668340682983,0.7916983962059021,0.7104424834251404,0.8401622772216797,0.802598237991333
357,0.8313513398170471,0.8233384490013123,0.8572292923927307,0.7008731961250305,0.9330124855041504,0.7810530662536621,0.8927653431892395,0.8145785927772522,0.7918111085891724,0.7105081677436829,0.8402020335197449,0.8026333451271057
358,0.8315415382385254,0.8233792781829834,0.8572925329208374,0.700678825378418,0.9330590963363647,0.7809780836105347,0.8928854465484619,0.8146829605102539,0.7919167280197144,0.7105755805969238,0.8402504324913025,0.8026697635650635
359,0.8317236304283142,0.8234212398529053,0.8573564887046814,0.7004806995391846,0.933106005191803,0.7809053063392639,0.89300537109375,0.8147957921028137,0.7920230627059937,0.7106369733810425,0.8402997255325317,0.802707314491272
360,0.8319133520126343,0.8234718441963196,0.8574285507202148,0.7002863883972168,0.9331528544425964,0.7808348536491394,0.8931326866149902,0.814909040927887,0.7921377420425415,0.7107076644897461,0.8403498530387878,0.802746057510376
361,0.8321026563644409,0.8235158324241638,0.8575089573860168,0.7001037001609802,0.9332000017166138,0.7807590961456299,0.8932676315307617,0.8150227069854736,0.7922530770301819,0.7107800841331482,0.840400755405426,0.8027783632278442
362,0.8322917222976685,0.8235607743263245,0.8575820326805115,0.699924886226654,0.9332470893859863,0.7806856036186218,0.8933945894241333,0.8151444792747498,0.7923691272735596,0.7108464241027832,0.8404524922370911,0.8028119206428528
363,0.8324729800224304,0.8236066102981567,0.8576557040214539,0.699749767780304,0.9332943558692932,0.7806066870689392,0.8935213088989258,0.8152742981910706,0.792485773563385,0.7109069228172302,0.8404973745346069,0.8028466701507568
364,0.8326464891433716,0.8236535787582397,0.8577373027801514,0.6995784044265747,0.9333342909812927,0.7805377244949341,0.8936553001403809,0.81540447473526,0.7926105856895447,0.7109614610671997,0.8405430316925049,0.8028901219367981
365,0.8328121900558472,0.8237012624740601,0.8578267693519592,0.6994031667709351,0.933374285697937,0.780463457107544,0.8937815427780151,0.8155348896980286,0.7927283644676208,0.711010217666626,0.8405896425247192,0.8029347658157349
366,0.8329778909683228,0.8237425684928894,0.8579166531562805,0.6992316246032715,0.9334144592285156,0.7803839445114136,0.8939149975776672,0.8156581521034241,0.7928467392921448,0.7110607624053955,0.8406444787979126,0.8029805421829224
367,0.833143413066864,0.8237847685813904,0.8580141663551331,0.6990562081336975,0.9334474205970764,0.7803066968917847,0.8940556049346924,0.8157891631126404,0.7929583787918091,0.7111204266548157,0.8406999707221985,0.8030199408531189
368,0.8333014845848083,0.8238353729248047,0.8581047058105469,0.6988845467567444,0.9334879517555237,0.7802317142486572,0.8941883444786072,0.8159204721450806,0.793063223361969,0.7111818194389343,0.8407562971115112,0.803053081035614
369,0.8334594368934631,0.8238868713378906,0.8582027554512024,0.6987091302871704,0.9335286617279053,0.7801516056060791,0.8943135738372803,0.8160521388053894,0.7931686639785767,0.7112448215484619,0.8408132791519165,0.8030874133110046
370,0.8336174488067627,0.823931872844696,0.8583011031150818,0.6985299587249756,0.9335622191429138,0.7800737619400024,0.8944384455680847,0.8161840438842773,0.7932748198509216,0.7113166451454163,0.8408710360527039,0.8031156063079834
371,0.8337824940681458,0.8239778280258179,0.8583997488021851,0.6983544826507568,0.9336032271385193,0.7799909114837646,0.8945704102516174,0.8163090348243713,0.7933743596076965,0.7113828659057617,0.840929388999939,0.8031449913978577
372,0.8339475393295288,0.8240318894386292,0.8584985136985779,0.698175311088562,0.9336516857147217,0.7799030542373657,0.894702136516571,0.8164343237876892,0.793481707572937,0.7114432454109192,0.840995728969574,0.8031755685806274
373,0.8341196179389954,0.8240795135498047,0.8585975766181946,0.6979926228523254,0.9337002038955688,0.7798174619674683,0.8948262929916382,0.8165526986122131,0.7935898303985596,0.7115125060081482,0.8410625457763672,0.8032000660896301
374,0.834291398525238,0.8241280913352966,0.8586968183517456,0.6978135704994202,0.9337487816810608,0.7797341346740723,0.894950270652771,0.8166642785072327,0.7936983704566956,0.7115761041641235,0.8411301374435425,0.8032187223434448
375,0.8344631195068359,0.8241704106330872,0.8587962985038757,0.6976309418678284,0.9337974190711975,0.7796531319618225,0.8950738906860352,0.8167833685874939,0.7938076853752136,0.71163409948349,0.8411981463432312,0.803231418132782
376,0.8346346020698547,0.8242136240005493,0.8588959574699402,0.6974518895149231,0.9338390827178955,0.7795743942260742,0.895197331905365,0.8168956637382507,0.7939174771308899,0.7116865515708923,0.8412668108940125,0.8032453656196594
377,0.8348059058189392,0.8242577910423279,0.8589958548545837,0.6972694396972656,0.9338809847831726,0.7794976234436035,0.8953205943107605,0.8170084953308105,0.7940278649330139,0.7117407321929932,0.841343104839325,0.8032606840133667
378,0.834976851940155,0.8243027925491333,0.8590959310531616,0.6970834732055664,0.9339228868484497,0.7794161438941956,0.8954365253448486,0.8171217441558838,0.7941458821296692,0.7117894291877747,0.8414268493652344,0.8032772541046143
379,0.8351477980613708,0.8243417143821716,0.8591961860656738,0.6969010829925537,0.9339649677276611,0.7793367505073547,0.8955523371696472,0.8172281980514526,0.7942643165588379,0.7118397951126099,0.8415111303329468,0.8033020496368408
380,0.835318386554718,0.8243884444236755,0.8592966198921204,0.6967223286628723,0.934014081954956,0.7792526483535767,0.8956678509712219,0.8173352479934692,0.7943833470344543,0.7118917107582092,0.8415957689285278,0.8033279180526733
381,0.8354888558387756,0.8244360685348511,0.8594041466712952,0.6965469717979431,0.9340633153915405,0.7791776061058044,0.8957832455635071,0.8174427151679993,0.7944958209991455,0.7119520902633667,0.8416808843612671,0.803348183631897
382,0.8356590867042542,0.8244844675064087,0.8595049977302551,0.6963819861412048,0.934112548828125,0.7790977358818054,0.8958984017372131,0.8175505995750427,0.7946089506149292,0.7120140790939331,0.8417595028877258,0.8033627271652222
383,0.8358291983604431,0.824526846408844,0.8595991134643555,0.69621342420578,0.9341618418693542,0.7790200710296631,0.8960135579109192,0.8176588416099548,0.7947226166725159,0.7120774984359741,0.8418385982513428,0.8033784031867981
384,0.835992157459259,0.8245769143104553,0.8596934676170349,0.6960483193397522,0.9342111945152283,0.778937816619873,0.8961350917816162,0.8177674412727356,0.7948298454284668,0.7121490836143494,0.8419182896614075,0.803388774394989
385,0.8361618518829346,0.8246344923973083,0.8597880601882935,0.6958798766136169,0.9342606067657471,0.778864324092865,0.8962497711181641,0.8178764581680298,0.7949310541152954,0.7122220993041992,0.841998279094696,0.8033934831619263
386,0.8363312482833862,0.8246861696243286,0.8598828315734863,0.6957147121429443,0.9343101382255554,0.7787861227989197,0.896364152431488,0.8179858922958374,0.7950395345687866,0.7122964859008789,0.8420788049697876,0.8033994436264038
387,0.8365004658699036,0.8247385025024414,0.8599778413772583,0.6955528259277344,0.9343596696853638,0.7787034511566162,0.8964783549308777,0.8180956840515137,0.795148491859436,0.7123655080795288,0.8421596884727478,0.8034067153930664
388,0.836669385433197,0.824785053730011,0.8600730299949646,0.6953942179679871,0.9344093203544617,0.778616189956665,0.896592378616333,0.8182124495506287,0.7952578663825989,0.7124359011650085,0.8422476649284363,0.8034151792526245
389,0.836844801902771,0.8248323202133179,0.8601617813110352,0.6952322721481323,0.9344589114189148,0.7785244584083557,0.896706223487854,0.8183361291885376,0.7953745126724243,0.7125011086463928,0.8423359990119934,0.8034248948097229
390,0.8370198607444763,0.8248869776725769,0.8602508306503296,0.6950801014900208,0.9345086216926575,0.778428316116333,0.8968198895454407,0.8184666037559509,0.7954915165901184,0.7125742435455322,0.8424246907234192,0.8034358620643616
391,0.8371946811676025,0.8249358534812927,0.8603335618972778,0.694931149482727,0.9345584511756897,0.7783278226852417,0.8969398736953735,0.8185972571372986,0.7956025004386902,0.7126487493515015,0.8425071239471436,0.803447961807251
392,0.8373692035675049,0.8249919414520264,0.8604163527488708,0.6947787404060364,0.9346017837524414,0.7782294750213623,0.8970531821250916,0.8187281489372253,0.7957074642181396,0.7127180099487305,0.8425900340080261,0.8034611940383911
393,0.8375369906425476,0.8250423073768616,0.8604931235313416,0.6946295499801636,0.9346386194229126,0.7781268954277039,0.8971661925315857,0.8188527226448059,0.7958129644393921,0.7127885818481445,0.8426668047904968,0.8034757375717163
394,0.837704598903656,0.8250933885574341,0.8605638146400452,0.6944833993911743,0.9346693158149719,0.7780265212059021,0.897278904914856,0.8189774751663208,0.795918881893158,0.7128604650497437,0.842743992805481,0.8034913539886475
395,0.8378718495368958,0.8251516819000244,0.8606283664703369,0.6943467259407043,0.9347001314163208,0.7779218554496765,0.8973852396011353,0.8191024661064148,0.7960189580917358,0.7129336595535278,0.8428153395652771,0.8035017848014832
396,0.838038980960846,0.8252105712890625,0.8606933951377869,0.694206714630127,0.9347310662269592,0.7778131365776062,0.8974912762641907,0.8192277550697327,0.7961196303367615,0.7130081653594971,0.8428870439529419,0.8035133481025696
397,0.8382058143615723,0.8252637982368469,0.8607650995254517,0.6940696835517883,0.934762179851532,0.7777001857757568,0.8975908756256104,0.8193531632423401,0.7962207794189453,0.7130775451660156,0.8429591655731201,0.8035196661949158
398,0.8383724689483643,0.8253114819526672,0.8608371615409851,0.6939356327056885,0.9347935914993286,0.7775895595550537,0.8976840972900391,0.8194724321365356,0.7963224053382874,0.713141918182373,0.843038022518158,0.8035210371017456
399,0.8385388255119324,0.8253535628318787,0.8609033226966858,0.6937981843948364,0.9348250031471252,0.777481198310852,0.8977833986282349,0.8195857405662537,0.796418309211731,0.7132138609886169,0.8431110978126526,0.8035297393798828
400,0.8387113213539124,0.8253901600837708,0.8609760999679565,0.6936699748039246,0.9348567724227905,0.7773750424385071,0.897876501083374,0.8197054862976074,0.7965084314346313,0.7132807970046997,0.8431846499443054,0.8035397529602051
